scenario_name,run_number,round,agent_id,move,payoff,strategy
Pairwise_LRA_vs_TFT,6,0,0,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,0,1,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,0,2,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,0,3,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,0,4,defect,91,lra_q
Pairwise_LRA_vs_TFT,6,0,5,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,0,6,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,0,7,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,0,8,defect,91,lra_q
Pairwise_LRA_vs_TFT,6,0,9,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,0,10,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,11,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,12,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,13,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,14,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,15,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,16,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,17,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,18,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,0,19,cooperate,51,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,0,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,1,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,2,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,3,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,4,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,5,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,6,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,7,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,8,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,9,cooperate,57,lra_q
Pairwise_LRA_vs_TFT,6,1,10,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,11,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,12,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,13,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,14,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,15,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,16,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,17,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,18,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,1,19,cooperate,57,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,0,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,1,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,2,defect,95,lra_q
Pairwise_LRA_vs_TFT,6,2,3,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,4,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,5,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,6,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,7,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,8,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,9,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,2,10,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,11,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,12,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,13,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,14,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,15,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,16,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,17,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,18,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,2,19,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,0,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,1,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,2,defect,95,lra_q
Pairwise_LRA_vs_TFT,6,3,3,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,4,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,5,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,6,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,7,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,8,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,9,cooperate,54,lra_q
Pairwise_LRA_vs_TFT,6,3,10,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,11,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,12,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,13,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,14,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,15,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,16,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,17,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,18,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,3,19,cooperate,54,tit_for_tat
Pairwise_LRA_vs_TFT,6,4,0,defect,91,lra_q
Pairwise_LRA_vs_TFT,6,4,1,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,4,2,defect,91,lra_q
Pairwise_LRA_vs_TFT,6,4,3,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,4,4,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,4,5,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,4,6,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,4,7,cooperate,51,lra_q
Pairwise_LRA_vs_TFT,6,4,8,cooperate,51,lra_q
