scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values
LRAQ_State_Basic,26,0,lra_q,493.06896551724043,"{'avg_cooperate': 4.581784473063554, 'avg_defect': 5.166539532573342}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 9.06012067026504, 'defect': 10.333079065146684}}"
LRAQ_State_Basic,26,1,lra_q,474.99999999999943,"{'avg_cooperate': 4.140654366170771, 'avg_defect': 5.123024170026545}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 8.198550111651887, 'defect': 10.24604834005309}}"
LRAQ_State_Basic,26,2,lra_q,468.4482758620678,"{'avg_cooperate': 4.461246663407481, 'avg_defect': 5.1810515129647}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 8.839734706125308, 'defect': 10.3621030259294}}"
LRAQ_State_Basic,26,3,lra_q,516.9310344827574,"{'avg_cooperate': 3.9572954504929463, 'avg_defect': 5.1647477768398655}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 7.811142625123823, 'defect': 10.329495553679731}}"
LRAQ_State_Basic,26,4,lra_q,428.4137931034476,"{'avg_cooperate': 4.391417929779703, 'avg_defect': 5.140075302017975}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 8.679387583697336, 'defect': 10.28015060403595}}"
LRAQ_State_Basic,26,5,lra_q,474.9999999999996,"{'avg_cooperate': 4.157394645094005, 'avg_defect': 5.042549905903807}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 8.273409979843182, 'defect': 10.085099811807615}}"
LRAQ_State_Basic,26,6,lra_q,494.75862068965415,"{'avg_cooperate': 4.17588442596946, 'avg_defect': 5.169850469919061}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 8.24832057607685, 'defect': 10.339700939838123}}"
LRAQ_State_Basic,26,7,lra_q,482.24137931034403,"{'avg_cooperate': 4.537062336115569, 'avg_defect': 5.106901865687942}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 8.991366051541483, 'defect': 10.213803731375885}}"
LRAQ_State_Basic,26,8,lra_q,488.3448275862058,"{'avg_cooperate': 4.638675921940669, 'avg_defect': 5.184745489290177}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 9.173903568019268, 'defect': 10.369490978580354}}"
LRAQ_State_Basic,26,9,lra_q,500.7241379310336,"{'avg_cooperate': 4.379502165112337, 'avg_defect': 5.121991895234565}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 8.676245709535019, 'defect': 10.24398379046913}}"
LRAQ_State_Basic,26,10,lra_q,461.20689655172356,"{'avg_cooperate': 4.386602463057191, 'avg_defect': 5.112934185235944}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, 'standard': {'cooperate': 8.71113596059714, 'defect': 10.225868370471888}}"
LRAQ_State_Basic,26,11,lra_q,477.8620689655167,"{'avg_cooperate': 4.3870822090474615, 'avg_defect': 5.0701323891289745}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, 'standard': {'cooperate': 8.712095452577682, 'defect': 10.140264778257949}}"
LRAQ_State_Basic,26,12,lra_q,493.0344827586198,"{'avg_cooperate': 4.254161966417077, 'avg_defect': 5.1173334923052245}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 8.4255653121445, 'defect': 10.234666984610449}}"
LRAQ_State_Basic,26,13,lra_q,487.3448275862061,"{'avg_cooperate': 4.679118106861533, 'avg_defect': 5.171044684186504}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 9.275477593033411, 'defect': 10.342089368373008}}"
LRAQ_State_Basic,26,14,lra_q,461.9310344827581,"{'avg_cooperate': 4.364208616410916, 'avg_defect': 5.127431751462716}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, 'standard': {'cooperate': 8.66634826730459, 'defect': 10.254863502925431}}"
LRAQ_State_Basic,26,15,lra_q,497.448275862068,"{'avg_cooperate': 4.187809409647078, 'avg_defect': 5.1315941900434385}","{'initial': {'cooperate': 0.0, 'defect': 0.07758620689655173}, 'standard': {'cooperate': 8.375618819294155, 'defect': 10.185602173190325}}"
LRAQ_State_Basic,26,16,lra_q,473.48275862068897,"{'avg_cooperate': 4.153839175122589, 'avg_defect': 5.103808141478481}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, 'standard': {'cooperate': 8.245609384727937, 'defect': 10.207616282956963}}"
LRAQ_State_Basic,26,17,lra_q,431.72413793103414,"{'avg_cooperate': 3.923365356890882, 'avg_defect': 5.033580716886829}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, 'standard': {'cooperate': 7.784661748264523, 'defect': 10.067161433773657}}"
LRAQ_State_Basic,26,18,lra_q,493.37931034482733,"{'avg_cooperate': 3.4513395262520272, 'avg_defect': 4.998998321675607}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 6.861299742159227, 'defect': 9.997996643351215}}"
LRAQ_State_Basic,26,19,lra_q,478.6551724137922,"{'avg_cooperate': 4.236282562915626, 'avg_defect': 5.119367153629572}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 8.389806505141598, 'defect': 10.238734307259143}}"
LRAQ_State_Basic,26,20,lra_q,442.75862068965444,"{'avg_cooperate': 3.527970337714699, 'avg_defect': 5.061254431712913}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 6.973182054739743, 'defect': 10.122508863425827}}"
LRAQ_State_Basic,26,21,lra_q,448.7931034482756,"{'avg_cooperate': 3.94105227463682, 'avg_defect': 5.042826717124125}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, 'standard': {'cooperate': 7.820035583756399, 'defect': 10.08565343424825}}"
LRAQ_State_Basic,26,22,lra_q,473.9999999999997,"{'avg_cooperate': 4.215744892992692, 'avg_defect': 5.035881973186663}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 8.390110475640556, 'defect': 10.071763946373325}}"
LRAQ_State_Basic,26,23,lra_q,492.9310344827579,"{'avg_cooperate': 4.1610688899376145, 'avg_defect': 5.092372192562113}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 8.239379159185575, 'defect': 10.184744385124226}}"
LRAQ_State_Basic,26,24,lra_q,494.99999999999903,"{'avg_cooperate': 4.468212171922873, 'avg_defect': 5.169628536951643}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 8.832976067983676, 'defect': 10.339257073903285}}"
LRAQ_State_Basic,26,25,lra_q,494.34482758620584,"{'avg_cooperate': 3.9983333959323284, 'avg_defect': 5.108458648153581}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 7.893218516002587, 'defect': 10.216917296307162}}"
LRAQ_State_Basic,26,26,lra_q,492.34482758620607,"{'avg_cooperate': 4.4134990807974575, 'avg_defect': 5.1370429095319095}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 8.723549885732846, 'defect': 10.274085819063819}}"
LRAQ_State_Basic,26,27,lra_q,457.586206896551,"{'avg_cooperate': 4.329831396154341, 'avg_defect': 5.135941307803909}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, 'standard': {'cooperate': 8.59759382679144, 'defect': 10.271882615607819}}"
LRAQ_State_Basic,26,28,lra_q,484.75862068965444,"{'avg_cooperate': 4.177629295665535, 'avg_defect': 5.169238916076027}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, 'standard': {'cooperate': 8.251810315469001, 'defect': 10.338477832152053}}"
LRAQ_State_Basic,26,29,lra_q,483.03448275862013,"{'avg_cooperate': 4.551088792172063, 'avg_defect': 5.137947774448467}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, 'standard': {'cooperate': 9.019418963654472, 'defect': 10.275895548896933}}"
