scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values
LRAQ_State_PropDiscr,26,0,lra_q,489.3448275862055,"{'avg_cooperate': 3.9925769998157548, 'avg_defect': 7.696107719497825}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, (1.0,): {'cooperate': 5.0170893484088825, 'defect': 11.53136739501507}, (0.8,): {'cooperate': 3.9461854152353855, 'defect': 5.880292138325711}, (0.6,): {'cooperate': 2.6724461145061036, 'defect': 6.932895090247253}, (0.4,): {'cooperate': 4.984783506002159, 'defect': 11.571162277726097}, (0.2,): {'cooperate': 7.231509338879927, 'defect': 10.260929415672818}}"
LRAQ_State_PropDiscr,26,1,lra_q,513.7241379310328,"{'avg_cooperate': 3.5366927593299025, 'avg_defect': 6.355177776139141}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 1.7981426646425782, 'defect': 0.0}, (0.8,): {'cooperate': 8.153526461985283, 'defect': 11.10660508649583}, (0.6,): {'cooperate': 3.7436581984226325, 'defect': 10.74616545887487}, (0.4,): {'cooperate': 4.81539421000656, 'defect': 9.246849621359006}, (0.2,): {'cooperate': 2.6266764002327023, 'defect': 7.0314464901051394}}"
LRAQ_State_PropDiscr,26,2,lra_q,404.1379310344816,"{'avg_cooperate': 3.379524873035667, 'avg_defect': 7.075348853529692}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 0.9708570845275026, 'defect': 6.013096123409286}, (0.8,): {'cooperate': 6.763063468417151, 'defect': 9.258893549445174}, (0.4,): {'cooperate': 4.258074467259776, 'defect': 7.775717571269235}, (0.6,): {'cooperate': 5.181606270576393, 'defect': 9.400772979086023}, (0.2,): {'cooperate': 3.020789326743521, 'defect': 10.003612897968434}}"
LRAQ_State_PropDiscr,26,3,lra_q,354.13793103448154,"{'avg_cooperate': 2.6404212607920825, 'avg_defect': 6.218504618955123}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, (1.0,): {'cooperate': 0.3528928228247753, 'defect': 5.821019282573993}, (0.8,): {'cooperate': 3.5439441093167026, 'defect': 5.951670889177919}, (0.6,): {'cooperate': 4.6598335745335016, 'defect': 8.834520299838282}, (0.4,): {'cooperate': 4.863788775732067, 'defect': 10.124916310544972}, (0.2,): {'cooperate': 2.31862000648338, 'defect': 6.578900931595571}}"
LRAQ_State_PropDiscr,26,4,lra_q,464.0689655172404,"{'avg_cooperate': 3.207353168076947, 'avg_defect': 4.406539132807209}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, (1.0,): {'cooperate': 1.9451692572643615, 'defect': 0.0}, (0.8,): {'cooperate': 2.9094370950441495, 'defect': 0.4464963976481375}, (0.6,): {'cooperate': 2.3892762251693997, 'defect': 5.689970951097765}, (0.4,): {'cooperate': 4.05979447260667, 'defect': 10.193870823519232}, (0.2,): {'cooperate': 7.836993682515033, 'defect': 10.108896624578122}}"
LRAQ_State_PropDiscr,26,5,lra_q,387.31034482758565,"{'avg_cooperate': 3.1429061098281643, 'avg_defect': 5.424620706573752}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, (1.0,): {'cooperate': 2.3248439199844353, 'defect': 8.374572689785047}, (0.6,): {'cooperate': 8.9399559499745, 'defect': 10.889120646330285}, (0.2,): {'cooperate': 1.2654452590088943, 'defect': 2.434789490179677}}"
LRAQ_State_PropDiscr,26,6,lra_q,342.1034482758618,"{'avg_cooperate': 3.1543835611945066, 'avg_defect': 5.517296503788136}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, (1.0,): {'cooperate': 1.409059936695332, 'defect': 9.234618986248773}, (0.6,): {'cooperate': 5.659297427301738, 'defect': 10.259019549625743}, (0.2,): {'cooperate': 1.9027074196321334, 'defect': 1.7180899223548036}, (0.8,): {'cooperate': 1.616442824011545, 'defect': 0.0}, (0.4,): {'cooperate': 8.235345483664222, 'defect': 11.892050564499495}}"
LRAQ_State_PropDiscr,26,7,lra_q,398.6551724137929,"{'avg_cooperate': 2.5940979411396143, 'avg_defect': 5.304308648778868}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 1.645890264737051, 'defect': 0.07845883774105343}, (0.8,): {'cooperate': 2.9089199365141565, 'defect': 9.918359006426716}, (0.6,): {'cooperate': 4.146191976771451, 'defect': 11.345112170685969}, (0.4,): {'cooperate': 2.2557381938400574, 'defect': 0.7631029147027126}, (0.2,): {'cooperate': 4.525088654285314, 'defect': 9.720818963116756}}"
LRAQ_State_PropDiscr,26,8,lra_q,434.65517241379325,"{'avg_cooperate': 3.3486188724449626, 'avg_defect': 5.407108684512366}","{'initial': {'cooperate': 0.10344827586206898, 'defect': 0.0}, (1.0,): {'cooperate': 1.7779069026010739, 'defect': 0.031518403502720005}, (0.8,): {'cooperate': 4.199155597030115, 'defect': 8.557803594221188}, (0.6,): {'cooperate': 4.762826942116748, 'defect': 12.029183724744412}, (0.4,): {'cooperate': 7.707828201902464, 'defect': 10.827570687408947}, (0.2,): {'cooperate': 1.540547315157303, 'defect': 0.9965756971969306}}"
LRAQ_State_PropDiscr,26,9,lra_q,393.4137931034479,"{'avg_cooperate': 2.7097476364051043, 'avg_defect': 5.781169495940418}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 8.377364769306958, 'defect': 10.027743427533427}, (0.8,): {'cooperate': 2.7244485579117765, 'defect': 7.611687225662537}, (0.6,): {'cooperate': 2.566701893749392, 'defect': 9.439691314801337}, (0.4,): {'cooperate': 1.0607641321160943, 'defect': 0.9906243276562958}, (0.2,): {'cooperate': 1.4464478446567481, 'defect': 6.617270679988911}}"
LRAQ_State_PropDiscr,26,10,lra_q,304.86206896551704,"{'avg_cooperate': 3.841330242916944, 'avg_defect': 5.065758270644392}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (0.8,): {'cooperate': 10.224243210083435, 'defect': 11.676518665413482}, (1.0,): {'cooperate': 1.5982250700532088, 'defect': 5.837738306866438}, (0.6,): {'cooperate': 8.085913669507349, 'defect': 11.53065764818209}, (0.4,): {'cooperate': 1.7232513162977823, 'defect': 1.349635003404345}, (0.2,): {'cooperate': 1.3542792260426462, 'defect': 0.0}}"
LRAQ_State_PropDiscr,26,11,lra_q,331.7931034482759,"{'avg_cooperate': 2.857538250722179, 'avg_defect': 3.2046729315107796}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (1.0,): {'cooperate': 1.3465517168655738, 'defect': 0.0}, (0.4,): {'cooperate': 10.230535504421413, 'defect': 11.603144182597052}, (0.8,): {'cooperate': 1.001259442815269, 'defect': 0.5294119274939654}, (0.2,): {'cooperate': 1.6472756239913973, 'defect': 3.890808547462879}}"
LRAQ_State_PropDiscr,26,12,lra_q,485.96551724137873,"{'avg_cooperate': 3.7467107369217385, 'avg_defect': 6.887251853304239}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 9.392214502483192, 'defect': 10.963572353504803}, (0.8,): {'cooperate': 3.604151203347855, 'defect': 11.624142750454418}, (0.6,): {'cooperate': 6.034315610053904, 'defect': 10.861256876305225}, (0.4,): {'cooperate': 2.5538684210570115, 'defect': 7.803356242314209}, (0.2,): {'cooperate': 0.8129560638988138, 'defect': 0.07118289724678008}}"
LRAQ_State_PropDiscr,26,13,lra_q,379.41379310344735,"{'avg_cooperate': 3.970500441762382, 'avg_defect': 5.879414146026352}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (0.8,): {'cooperate': 2.5262017857211045, 'defect': 4.209394845091319}, (1.0,): {'cooperate': 2.614675237470164, 'defect': 5.062542052923701}, (0.6,): {'cooperate': 10.478433465464969, 'defect': 11.710899114123837}, (0.4,): {'cooperate': 6.2850982411435234, 'defect': 10.823886000400888}, (0.2,): {'cooperate': 1.8358353000848786, 'defect': 3.4697628636183624}}"
LRAQ_State_PropDiscr,26,14,lra_q,433.2758620689653,"{'avg_cooperate': 2.892306406467016, 'avg_defect': 5.37917044845038}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (0.8,): {'cooperate': 1.9523876467677703, 'defect': 9.77458917298209}, (1.0,): {'cooperate': 2.215263850200585, 'defect': 0.0}, (0.6,): {'cooperate': 7.525952745833656, 'defect': 11.284599042200387}, (0.4,): {'cooperate': 4.199173790212774, 'defect': 9.98343237276657}, (0.2,): {'cooperate': 1.3989914402700712, 'defect': 1.232402102753234}}"
LRAQ_State_PropDiscr,26,15,lra_q,345.1379310344828,"{'avg_cooperate': 2.2925842817686086, 'avg_defect': 4.826638322300418}","{'initial': {'cooperate': 0.0, 'defect': 0.07758620689655173}, (1.0,): {'cooperate': 2.2946345628788247, 'defect': 9.828361455135258}, (0.8,): {'cooperate': 1.4769864522920764, 'defect': 1.1367655307323665}, (0.6,): {'cooperate': 6.206654572638255, 'defect': 11.081763349497757}, (0.4,): {'cooperate': 1.4234598592452274, 'defect': 1.1099310321245275}, (0.2,): {'cooperate': 2.3537702435572676, 'defect': 5.725422359416047}}"
LRAQ_State_PropDiscr,26,16,lra_q,401.24137931034375,"{'avg_cooperate': 2.384799357088591, 'avg_defect': 6.715923344507442}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (1.0,): {'cooperate': 2.4055029737541775, 'defect': 8.284335835831758}, (0.8,): {'cooperate': 2.1768855550403092, 'defect': 7.397343853998822}, (0.4,): {'cooperate': 5.043886004583137, 'defect': 9.305727000764747}, (0.2,): {'cooperate': 2.2356532865480876, 'defect': 8.592210031941882}}"
LRAQ_State_PropDiscr,26,17,lra_q,415.55172413792985,"{'avg_cooperate': 2.9054020891703134, 'avg_defect': 4.914362746348964}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (1.0,): {'cooperate': 1.4284421237278186, 'defect': 0.8222925989515512}, (0.8,): {'cooperate': 4.163802685163487, 'defect': 8.252729252307592}, (0.4,): {'cooperate': 7.511833890169664, 'defect': 10.302348046948595}, (0.2,): {'cooperate': 1.3608627812733558, 'defect': 5.194443833537077}}"
LRAQ_State_PropDiscr,26,18,lra_q,422.5172413793093,"{'avg_cooperate': 1.7074654623692544, 'avg_defect': 5.8247170287698555}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, (1.0,): {'cooperate': 1.5625518019564972, 'defect': 6.497392483729888}, (0.6,): {'cooperate': 1.8648112514779762, 'defect': 8.082214770074199}, (0.2,): {'cooperate': 3.3611194856977162, 'defect': 8.719260861275336}}"
LRAQ_State_PropDiscr,26,19,lra_q,387.6206896551715,"{'avg_cooperate': 2.09233008252611, 'avg_defect': 4.429766140126283}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 2.4501239290948296, 'defect': 0.0}, (0.8,): {'cooperate': 2.3471647062665033, 'defect': 0.0}, (0.6,): {'cooperate': 3.3843333369019026, 'defect': 11.437148423281316}, (0.4,): {'cooperate': 0.8377102428239198, 'defect': 6.730433807857882}, (0.2,): {'cooperate': 3.45188965937985, 'defect': 8.411014609618498}}"
LRAQ_State_PropDiscr,26,20,lra_q,431.3793103448264,"{'avg_cooperate': 1.6871363573080849, 'avg_defect': 5.882221538576318}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 1.4351735033875073, 'defect': 3.836962482492021}, (0.8,): {'cooperate': 0.39138093399786, 'defect': 9.263495786068392}, (0.6,): {'cooperate': 4.1921122171032, 'defect': 7.646989852185191}, (0.4,): {'cooperate': 3.3189052768449816, 'defect': 9.616239372353467}, (0.2,): {'cooperate': 0.7024875918253048, 'defect': 4.929641738358837}}"
LRAQ_State_PropDiscr,26,21,lra_q,430.24137931034346,"{'avg_cooperate': 2.717155358965568, 'avg_defect': 5.24324128332093}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (1.0,): {'cooperate': 1.2680993502976559, 'defect': 0.04934449380438499}, (0.8,): {'cooperate': 1.8615309021277606, 'defect': 5.811907659509251}, (0.4,): {'cooperate': 4.606394005839153, 'defect': 9.80977802978767}, (0.2,): {'cooperate': 5.78768357104603, 'defect': 10.54517623350334}}"
