scenario_name,agent_id,strategy,final_score,final_q_values_avg,full_q_values
Hysteretic_QL_Enhanced,0,hysteretic_q,302.8965517241384,"{'avg_cooperate': 1.6477287465910846, 'avg_defect': 1.9133034253423478}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, (1.0,): {'cooperate': 4.148808274259814, 'defect': 2.6360309566880824}, (0.8,): {'cooperate': 3.284614287672355, 'defect': 2.0363520731858293}, (0.4,): {'cooperate': 0.7544477044356084, 'defect': 0.0}, (0.6,): {'cooperate': 1.3081111789771152, 'defect': 6.807437522180174}, (0.2,): {'cooperate': 0.33866689627057944, 'defect': 0.0}}"
Hysteretic_QL_Enhanced,1,hysteretic_q,263.8965517241396,"{'avg_cooperate': 1.2680019506369222, 'avg_defect': 1.8788292435276146}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (0.6,): {'cooperate': 1.482717660033217, 'defect': 6.457540958921728}, (1.0,): {'cooperate': 3.2213975018866456, 'defect': 1.5732454203166948}, (0.8,): {'cooperate': 2.770137921212015, 'defect': 1.847101933031325}, (0.4,): {'cooperate': 0.061655172413793105, 'defect': 1.3950871488959398}, (0.2,): {'cooperate': 0.051413793103448284, 'defect': 0.0}}"
Hysteretic_QL_Enhanced,2,hysteretic_q,150.75862068965537,"{'avg_cooperate': 1.0711713632925033, 'avg_defect': 0.7403404475612034}","{'initial': {'cooperate': 0.0, 'defect': 0.12758620689655173}, (0.8,): {'cooperate': 1.9351448330135261, 'defect': 1.131495610392487}, (1.0,): {'cooperate': 2.7036271241157843, 'defect': 2.2557616357493058}, (0.4,): {'cooperate': 0.6556345145056204, 'defect': 0.18685878476767254}, (0.2,): {'cooperate': 0.06145034482758621, 'defect': 0.0}}"
Hysteretic_QL_Enhanced,3,hysteretic_q,376.34482758620834,"{'avg_cooperate': 1.7891205708023048, 'avg_defect': 2.8387826047932316}","{'initial': {'cooperate': 0.0, 'defect': 0.16896551724137931}, (1.0,): {'cooperate': 5.3777979410562065, 'defect': 5.238094041570979}, (0.8,): {'cooperate': 1.9581704009666603, 'defect': 8.7868534651538}, (0.6,): {'cooperate': 1.182184330214386, 'defect': 0.0}, (0.4,): {'cooperate': 0.4274501817742714, 'defect': 0.0}}"
Hysteretic_QL_Enhanced,4,hysteretic_q,421.79310344827536,"{'avg_cooperate': 1.3598238513729266, 'avg_defect': 4.0802241103139805}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (1.0,): {'cooperate': 1.9261310888494627, 'defect': 8.831822364095885}, (0.8,): {'cooperate': 2.942280521727367, 'defect': 10.457420934453836}, (0.4,): {'cooperate': 1.538904045823008, 'defect': 1.111877253020183}, (0.2,): {'cooperate': 0.3607691177061744, 'defect': 0.0}}"
Hysteretic_QL_Enhanced,5,hysteretic_q,177.65517241379354,"{'avg_cooperate': 1.1072882240192405, 'avg_defect': 1.354927349353748}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, (0.8,): {'cooperate': 1.9928869361116683, 'defect': 0.9424829854589605}, (1.0,): {'cooperate': 2.4324952603173884, 'defect': 4.526116784247586}, (0.4,): {'cooperate': 0.9444577699001155, 'defect': 0.5271279888461439}, (0.2,): {'cooperate': 0.14591149859461686, 'defect': 0.7789089882160491}}"
Hysteretic_QL_Enhanced,6,hysteretic_q,375.9310344827587,"{'avg_cooperate': 2.0747175200409, 'avg_defect': 2.6362087954592814}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (1.0,): {'cooperate': 1.5634424890956222, 'defect': 1.24891381130966}, (0.4,): {'cooperate': 1.3436068516478166, 'defect': 0.23409466266547022}, (0.8,): {'cooperate': 7.384089983598994, 'defect': 11.698035503321275}, (0.2,): {'cooperate': 0.051413793103448284, 'defect': 0.0}}"
Hysteretic_QL_Enhanced,7,hysteretic_q,289.0000000000011,"{'avg_cooperate': 1.126484684276053, 'avg_defect': 2.7685150809577457}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, (1.0,): {'cooperate': 0.46315122714778023, 'defect': 8.81066779720834}, (0.8,): {'cooperate': 2.754399988996309, 'defect': 1.5647625157189111}, (0.6,): {'cooperate': 2.006568384335752, 'defect': 1.1410895945387591}, (0.4,): {'cooperate': 0.3669245105555965, 'defect': 2.326055497322719}}"
Hysteretic_QL_Enhanced,8,hysteretic_q,212.1724137931043,"{'avg_cooperate': 1.5212485421117894, 'avg_defect': 1.1762175367031877}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, (1.0,): {'cooperate': 1.1351917476113504, 'defect': 0.149080745870884}, (0.8,): {'cooperate': 2.8512815048463316, 'defect': 1.7215794723730276}, (0.4,): {'cooperate': 1.9090375013334895, 'defect': 0.5139593145980875}, (0.6,): {'cooperate': 2.8012526574163554, 'defect': 2.00247157009556}, (0.2,): {'cooperate': 0.3790037035321757, 'defect': 2.6702141172815668}}"
Hysteretic_QL_Enhanced,9,hysteretic_q,492.93103448275866,"{'avg_cooperate': 2.2849290204634363, 'avg_defect': 3.0540660185579447}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, (1.0,): {'cooperate': 3.279585052044336, 'defect': 2.057643826638738}, (0.8,): {'cooperate': 7.698313462186097, 'defect': 13.893077208887629}, (0.6,): {'cooperate': 2.3141753068315176, 'defect': 0.8952660401911858}, (0.4,): {'cooperate': 0.21215030171866767, 'defect': 1.4784090356301136}, (0.2,): {'cooperate': 0.15362586206896556, 'defect': 0.0}}"
